Plateifu,Age,Distance,Redshift,Velocity,X,Y,Z,Frame,Filename,Pixels,Shape,Adjusted_Pixels,Adjusted_Length
7960-12702,0.4193306664913269,134.32770105374502,0.0296497,8888.7564419626,-24.51293230874978,-110.87190540428728,71.76676119230763,518,manga-7960-12702-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",6345.0,79.0
9185-3704,0.4193306664913269,134.32770105374502,0.0296497,8888.7564419626,-24.51293230874978,-110.87190540428728,71.76676119230763,518,manga-9185-3704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",2044.0,45.0
10515-12704,0.4194012478138642,134.35130918290508,0.0296548,8890.2853834984,-113.66539609486152,70.9310280747713,9.961991066789698,518,manga-10515-12704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",6345.0,79.0
8602-6104,0.419402631756139,134.35177208910756,0.0296549,8890.3153627442,-39.32887660519948,-95.28874483907256,86.16085674742689,518,manga-8602-6104-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",3379.0,58.0
9188-12703,0.4194344623729843,134.36241894990707,0.0296572,8891.0048853976,88.42190090104509,100.15924658436096,-14.246135994342136,518,manga-9188-12703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5184,"(35, 72, 72)",6007.0,77.0
7961-1901,0.4194704446813835,134.37445457355375,0.0296598,8891.7843457884,-21.11411822848277,-114.28606888507676,67.44911053653117,518,manga-7961-1901-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1156,"(35, 34, 34)",1339.0,36.0
11955-1902,0.4194859723894242,134.37964842179164,0.0296609219999999,8892.120712926275,-75.52156584434837,-22.89196394688293,108.76737097602708,518,manga-11955-1902-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1024,"(35, 32, 32)",1186.0,34.0
11744-12702,0.4196271045328394,134.4268563451834,0.02967112,8895.17799641296,-68.60724639943014,110.28803639153492,34.64353442182145,519,manga-11744-12702-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5184,"(35, 72, 72)",6633.0,81.0
8443-6101,0.4196655771413046,134.43972546033524,0.0296739,8896.0114194462,-107.97047607826129,-56.51484416913441,56.76696632569307,519,manga-8443-6101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2704,"(35, 52, 52)",3460.0,58.0
11872-3703,0.4197150239024133,134.4562655883357,0.0296774729999999,8897.082577898633,-78.6007478712346,-1.0827179443183308,109.08362623188104,519,manga-11872-3703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",2477.0,49.0
9882-12703,0.419720933139935,134.4582422619192,0.0296779,8897.2105892782,-108.25172355220964,-56.73366694873246,56.05242452107885,519,manga-9882-12703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",7007.0,83.0
8563-6104,0.4197887438000018,134.48092548719185,0.0296827999999999,8898.679572322399,-40.51337079291808,-73.02098378489282,105.41215316069392,519,manga-8563-6104-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",3731.0,61.0
11832-1901,0.4198303294864887,134.49483640035575,0.029685805,8899.58044865869,-85.07996777441426,-10.786515666539332,103.6045905432698,519,manga-11832-1901-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1024,"(35, 32, 32)",1310.0,36.0
11943-12702,0.4198450401201493,134.49975731330147,0.029686868,8899.899128041545,-41.25601828849405,-96.01744710178356,84.66862184051796,519,manga-11943-12702-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",7007.0,83.0
9089-6101,0.4199174443379145,134.52397775694988,0.0296920999999999,8901.467642181799,-59.26666261570037,-108.0282020472995,53.98213460374575,519,manga-9089-6101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2704,"(35, 52, 52)",3460.0,58.0
8320-9101,0.4199368184619017,134.53045879302914,0.0296935,8901.887351623,-110.74198762358374,-54.765418372083424,53.24852552673739,519,manga-8320-9101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,4096,"(35, 64, 64)",5241.0,72.0
7990-3702,0.4199506570977745,134.53508811240218,0.0296945,8902.187144081,-10.070363807726467,-72.57357294979765,112.8333027766725,519,manga-7990-3702-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",2477.0,49.0
11017-6101,0.4200470288006569,134.5673268747962,0.0297014639999999,8904.274898758511,-78.59436436893176,-30.28790060076292,104.94729357572852,519,manga-11017-6101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",3731.0,61.0
9882-6103,0.4200585977678129,134.57119702910535,0.0297023,8904.5255252534,-108.08862533005446,-56.57542824194008,56.79328361123781,519,manga-9882-6103-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2704,"(35, 52, 52)",3460.0,58.0
11830-6103,0.4201492393090196,134.60151956935485,0.02970885,8906.4891658533,-80.31501208320239,-27.042555077195875,104.57422301576663,520,manga-11830-6103-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",5367.0,73.0
11017-6103,0.4201894119178561,134.61495879455964,0.029711753,8907.359463358875,-77.97393470012634,-29.480579820891027,105.6983824477248,520,manga-11017-6103-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",5367.0,73.0
10492-6102,0.4201955976265941,134.61702815313822,0.0297122,8907.4934705876,-39.128799687243706,62.71517918778923,112.50550032448128,520,manga-10492-6102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2704,"(35, 52, 52)",4977.0,70.0
8550-3703,0.4202218903034889,134.6258240991122,0.0297141,8908.0630762578,-41.11379563282871,-95.69040451689403,85.30600686012843,520,manga-8550-3703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",3563.0,59.0
8443-9102,0.4202467990883591,134.6341571224497,0.0297159,8908.6027026822,-108.67817973766104,-55.7149900609059,56.66788680985261,520,manga-8443-9102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,4096,"(35, 64, 64)",7539.0,86.0
8601-12705,0.4203602716176621,134.67211894270537,0.0297240999999999,8911.061000837799,-35.46578786836691,-98.09694683111472,85.18066995397272,520,manga-8601-12705-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",10079.0,100.0
11949-3702,0.4203830351513515,134.67973450743324,0.029725745,8911.55415943121,-32.86567744167716,-105.01456739859238,77.65577098567007,520,manga-11949-3702-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",3563.0,59.0
11830-12704,0.4203842528950862,134.68014190592604,0.029725833,8911.580541167514,-81.20745439029746,-26.84322989573211,104.0362003535933,520,manga-11830-12704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5184,"(35, 72, 72)",9542.0,97.0
11830-12703,0.4205427104708393,134.73315506904655,0.029737284,8915.013464604071,-81.6532424105795,-25.02983316862457,104.20786213261314,521,manga-11830-12703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",9481.0,97.0
11955-6101,0.4205538221904356,134.7368726430835,0.0297380869999999,8915.254197947845,-78.29043841242455,-20.570690516141045,107.71016105511126,521,manga-11955-6101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2704,"(35, 52, 52)",4682.0,68.0
8443-3701,0.4206840760393031,134.7804514453091,0.0297475,8918.076144355,-108.6568197544863,-55.54099786628004,57.22467272654579,521,manga-8443-3701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",3352.0,57.0
8324-12702,0.4207172861270236,134.79156267471438,0.0297499,8918.795646254199,-88.56012811774046,-28.56858064092,97.51771775541152,521,manga-8324-12702-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5184,"(35, 72, 72)",8976.0,94.0
11742-6102,0.4207930323690022,134.81690567876836,0.029755374,8920.436710169291,-59.86576790749881,87.74145689769868,83.02484345732123,521,manga-11742-6102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",5049.0,71.0
11758-12705,0.4208658306650662,134.84126274130608,0.029760635,8922.01391829083,-75.81458706122226,-30.210289600771063,107.33896277048623,521,manga-11758-12705-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5184,"(35, 72, 72)",8976.0,94.0
7990-12701,0.4209179279447214,134.85869382437156,0.0297644,8923.1426368952,-8.796544367277596,-73.22805317912862,112.90323438593254,521,manga-7990-12701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",9481.0,97.0
9087-12704,0.4212555501561295,134.97166246444945,0.0297888,8930.4575728704,-59.43910132722785,-108.38982323011328,54.18476835766311,522,manga-9087-12704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",33131.0,182.0
11954-3703,0.4214215479684312,135.02720835741664,0.029800797,8934.054182989026,-77.2441178393099,-23.50134705086136,108.22836939924294,522,manga-11954-3703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",10672.0,103.0
8310-1901,0.4214243567754142,135.02814825188293,0.029801,8934.115040858,-123.23942022618552,0.7643520556012888,55.173017758513296,522,manga-8310-1901-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1024,"(35, 32, 32)",6195.0,78.0
8550-12703,0.4215793241533808,135.0800049179956,0.0298122,8937.4727163876,-39.00139134936624,-94.97446781054848,87.78012112980016,523,manga-8550-12703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",9556.0,97.0
8602-3704,0.4217370562174372,135.13278844265685,0.0298236,8940.8903504088,-40.60234026352037,-96.6112222164177,85.31466590957926,523,manga-8602-3704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",3378.0,58.0
9191-9102,0.4217550430413241,135.1388076707762,0.0298249,8941.2800806042,93.25428548616031,-97.80657332524098,0.0989521046198151,523,manga-9191-9102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,3844,"(35, 62, 62)",6708.0,81.0
11944-12701,0.4217817049862563,135.14773003935397,0.029826827,8941.857780670765,-51.19340082728715,-95.84687671220122,80.35870127772665,523,manga-11944-12701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",9556.0,97.0
10520-6101,0.4218352915341693,135.16566282386273,0.0298307,8943.0188768606,-124.93230018917554,50.71437461013791,9.47253841155987,523,manga-10520-6101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",5088.0,71.0
8620-12705,0.4218781826928114,135.1800165308317,0.0298338,8943.9482334804,115.05736010800904,-65.29927073174342,27.77491667232027,523,manga-8620-12705-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",9556.0,97.0
8442-3701,0.4218809498577058,135.18094257861145,0.029834,8944.008191972,-108.74622488149836,-37.89740763336073,70.79500197849653,523,manga-8442-3701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",3078.0,55.0
11022-3701,0.42192837893905,135.19681507842478,0.029837428,8945.035880518024,-104.76520360456354,-84.64024284059016,11.76691178389875,523,manga-11022-3701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",3078.0,55.0
10517-6102,0.4219736494172172,135.21196533114914,0.0298406999999999,8946.016801440599,-118.0352209598559,64.96906619667918,11.357051518831366,524,manga-10517-6102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",4019.0,63.0
8550-3704,0.4219833343937818,135.21520653127203,0.0298414,8946.2266561612,-38.53695501584024,-97.46434906400629,85.43275622927771,524,manga-8550-3704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",2668.0,51.0
11743-3701,0.4221185079675895,135.2604447605544,0.02985117,8949.155628475859,-62.57253229974268,116.21242232543828,29.57598714624117,524,manga-11743-3701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",2431.0,49.0
11742-9102,0.4221914898316818,135.2848699608995,0.0298564449999999,8950.737033691808,-61.23149122175354,86.49576639564523,84.09032595208427,524,manga-11742-9102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,4096,"(35, 64, 64)",5646.0,75.0
12673-12703,0.422217832342557,135.29368622978853,0.029858349,8951.307838531842,-42.72157430262397,-93.062966535335,88.42246819894234,524,manga-12673-12703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5776,"(35, 76, 76)",7962.0,89.0
7968-12702,0.4222932484454463,135.31892663554126,0.0298638,8952.9420072204,107.96712833355905,-81.56958308485052,0.8451157101016941,524,manga-7968-12702-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5184,"(35, 72, 72)",7146.0,84.0
11941-12704,0.4222992667658545,135.32094087556413,0.029864235,8953.072416939629,-38.611405537140925,-93.73339607206582,89.63797667669438,524,manga-11941-12704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",7548.0,86.0
11965-6102,0.4224059771811902,135.35665564137545,0.0298719479999999,8955.384716168182,-84.6440634670619,-103.59682752126764,20.60349663844998,524,manga-11965-6102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",4019.0,63.0
11955-12703,0.4224336057559248,135.36590274091924,0.029873945,8955.98340170681,-76.99455297205641,-21.094099464822108,109.319739321247,524,manga-11955-12703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5184,"(35, 72, 72)",7146.0,84.0
12674-1901,0.4224349892578108,135.3663657911598,0.029874045,8956.013380952609,-40.97476434854723,-96.48221599645164,85.65222513455885,524,manga-12674-1901-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1024,"(35, 32, 32)",1411.0,37.0
8952-12703,0.4224606531813659,135.3749553850393,0.0298759,8956.5694959622,-108.1895564944344,-53.872186135294605,60.98512910573477,525,manga-8952-12703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5184,"(35, 72, 72)",15062.0,122.0
7495-12703,0.4224606531813659,135.3749553850393,0.0298759,8956.5694959622,-108.18955703062264,-53.87218648240496,60.985127847894326,525,manga-7495-12703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",15911.0,126.0
9196-6103,0.4225132259625301,135.39255138920473,0.0298797,8957.7087073026,-13.235906998104335,-77.88096477448585,109.95685091621746,525,manga-9196-6103-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2704,"(35, 52, 52)",7856.0,88.0
11981-9101,0.4227480982364042,135.4711650121252,0.0298966769999999,8962.798283862065,-35.82598232132389,-122.0622754307772,46.58042997993609,525,manga-11981-9101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,3844,"(35, 62, 62)",11169.0,105.0
11758-12701,0.4229426240427068,135.53627725207394,0.029910738,8967.013665614004,-76.14121178073192,-29.467912636375363,108.18613795106904,526,manga-11758-12701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5184,"(35, 72, 72)",14760.0,121.0
9188-3704,0.423025103666879,135.56388586384062,0.0299167,8968.8010282486,89.27089080736403,100.08109809221692,-19.80022751435325,526,manga-9188-3704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",5022.0,70.0
9878-1901,0.4231731280381317,135.61343561869847,0.0299274,8972.0088075492,-114.65668292414198,-42.894375950577455,58.35170514175376,526,manga-9878-1901-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1024,"(35, 32, 32)",2915.0,53.0
8561-3703,0.4231897287587543,135.61899264747254,0.0299286,8972.3685584988,-38.778637266005504,-69.8621127198048,109.5810826047638,526,manga-8561-3703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",5022.0,70.0
7968-1901,0.4232353805912993,135.63427452539474,0.0299318999999999,8973.357873610199,107.53497411794794,-82.65793859472204,-0.7422632643274379,526,manga-7968-1901-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1024,"(35, 32, 32)",2915.0,53.0
11021-9101,0.4232642933054209,135.64395308509313,0.02993399,8973.98443984742,-77.12942695161537,-25.52664092274023,108.62193199288926,526,manga-11021-9101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,4096,"(35, 64, 64)",11662.0,107.0
11761-6102,0.4233406003151388,135.66949721112516,0.029939506,8975.638095045748,-79.02360151285595,-20.681005540483167,108.3225686885764,526,manga-11761-6102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2704,"(35, 52, 52)",7699.0,87.0
12674-9102,0.4234086342220677,135.69227221871205,0.029944424,8977.112474354191,-41.2835173114692,-96.41002139290327,86.09977766109857,527,manga-12674-9102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,3844,"(35, 62, 62)",7118.0,84.0
8443-1902,0.4234525696467341,135.70698019746163,0.0299475999999999,8978.0646152008,-108.09398839366,-58.74527224394064,57.28060000079291,527,manga-8443-1902-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1156,"(35, 34, 34)",2140.0,46.0
9510-9102,0.4234622531198798,135.71022188935015,0.0299483,8978.2744699214,-71.82147728927855,94.61390513235506,65.62887078754301,527,manga-9510-9102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,4096,"(35, 64, 64)",7585.0,87.0
11954-9101,0.4234876791067973,135.71873366137893,0.029950138,8978.825488459204,-77.38691084189051,-24.919040035533698,108.6732816321706,527,manga-11954-9101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,3844,"(35, 62, 62)",7118.0,84.0
12674-6103,0.4235425148997971,135.7370910080685,0.029954102,8980.013865762716,-41.12742309522628,-96.51691527510378,86.12536218012296,527,manga-12674-6103-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2704,"(35, 52, 52)",5007.0,70.0
8248-1901,0.4236365539532396,135.76857289395628,0.0299609,8982.0518548922,-96.73086510707428,85.59476583789032,41.83038587504593,527,manga-8248-1901-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1024,"(35, 32, 32)",1896.0,43.0
12512-3701,0.4237270784610436,135.79887877971498,0.029967444,8984.013696737351,-113.1461477519469,75.05943251840138,-2.316531186466821,527,manga-12512-3701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",3266.0,57.0
8603-12703,0.4237389196227675,135.80284301785773,0.0299683,8984.270319081399,-39.78127191691259,-95.01934394086334,88.49399331849303,527,manga-8603-12703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",10140.0,100.0
8453-3704,0.4237735023706337,135.81442084373816,0.0299708,8985.019800226399,-84.20745151616367,40.19947828374694,98.68466934629473,527,manga-8453-3704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",3585.0,59.0
7981-1902,0.4238191514055714,135.82970363678675,0.0299741,8986.0091153378,123.03463042502224,-49.683530522151614,29.04711519393862,527,manga-7981-1902-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1156,"(35, 34, 34)",2140.0,46.0
11746-3704,0.4239038782011954,135.8580696165855,0.029980225,8987.84534414305,-72.70387454086148,92.59838576975432,67.80192224065206,528,manga-11746-3704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",3045.0,55.0
8465-3701,0.4239215151128658,135.86397440256343,0.0299815,8988.227579527,-87.57820043980527,-23.990422399424748,101.0620501537688,528,manga-8465-3701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",3045.0,55.0
9869-6101,0.4239450309442952,135.87184746715073,0.0299832,8988.7372267056,-38.01165181515727,-98.55663986503755,85.45678439382804,528,manga-9869-6101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2704,"(35, 52, 52)",4253.0,65.0
8550-12705,0.4239837627753897,135.88481490904547,0.0299859999999999,8989.576645587998,-37.59607237216073,-98.63873013352767,85.56646061803595,528,manga-8550-12705-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",8613.0,92.0
9882-3701,0.4240460100311345,135.9056555485922,0.0299904999999999,8990.925711648999,-111.75365029990328,-56.02688193291228,53.3147011209387,528,manga-9882-3701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",2774.0,52.0
8625-6103,0.4241165564292321,135.929275100938,0.0299955999999999,8992.4546531848,-15.20038493245291,-71.25216322635804,114.75558968057362,528,manga-8625-6103-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,3136,"(35, 56, 56)",4932.0,70.0
7972-6102,0.4241428382870981,135.93807458570544,0.0299975,8993.024258854999,97.22303576120672,-91.52704507612964,25.488065032011843,528,manga-7972-6102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",4586.0,67.0
8588-3704,0.4241691200724482,135.9468740941941,0.0299994,8993.593864525199,-33.96616236776934,-98.47331418476077,87.35478683769077,528,manga-8588-3704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",2774.0,52.0
11955-3703,0.4241774195685459,135.9496528912767,0.03,8993.773739999999,-76.74535067797353,-23.33882228060872,109.76228243402949,528,manga-11955-3703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",2774.0,52.0
7991-12703,0.4242811626596158,135.9843880544024,0.0300075,8996.022183435,-14.04237012319444,-71.97381235541997,114.5178412775944,528,manga-7991-12703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",8613.0,92.0
11947-6103,0.4242986328849928,135.9902374922353,0.0300087629999999,8996.400821309453,-33.19115454565545,-104.59757433342396,80.31836276148081,528,manga-11947-6103-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",4586.0,67.0
9089-3704,0.4243364918461823,136.00291362586782,0.0300115,8997.221353267,-60.04616111122773,-109.17790026905148,54.51089013555725,529,manga-9089-3704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",2044.0,45.0
8616-6101,0.4243503240926066,136.00754503516143,0.0300125,8997.521145725,107.61622249366124,-83.15800817434057,-1.2436394825549,529,manga-8616-6101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2704,"(35, 52, 52)",3134.0,55.0
8626-3704,0.4243973535801989,136.02329187591008,0.0300159,8998.5404400822,-9.26503007297978,-74.02390327597463,113.74074421373793,529,manga-8626-3704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",2244.0,47.0
7990-1901,0.4244194850234244,136.03070218019295,0.0300175,8999.020108015,-7.1368134621928485,-73.52147816963634,114.22788659952482,529,manga-7990-1901-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1156,"(35, 34, 34)",1340.0,36.0
8320-6104,0.4244277843013768,136.03348104863576,0.0300181,8999.1999834898,-111.9402646614822,-55.94407580042593,53.33615562227053,529,manga-8320-6104-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",3380.0,58.0
8604-6102,0.4244277843013768,136.03348104863576,0.0300181,8999.1999834898,-42.7473039678775,-96.3442448638271,85.99745607462094,529,manga-8604-6102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",3380.0,58.0
